FID,siteId,uwwCode,repCode,uwwName,uwwState,uwwE-PRTRCode,uwwCollectingSystem,uwwNUTS,uwwLoadEnteringUWWTP,uwwCapacity,uwwPrimaryTreatment,uwwSecondaryTreatment,uwwNRemoval,uwwPRemoval,uwwUV,uwwChlorination,uwwOzonation,uwwSandFiltration,uwwMicroFiltration,uwwSpecification,uwwBOD5Perf,uwwCODPerf,uwwTSSPerf,uwwNTotPerf,uwwPTotPerf,uwwOtherPerf,uwwBadPerfDesign,uwwLatitude,uwwLongitude,the_geom,uwwBODIncomingMeasured,uwwCODIncomingMeasured,uwwNIncomingMeasured,uwwPIncomingMeasured,uwwBODDischargeMeasured,uwwCODDischargeMeasured,uwwNDischargeMeasured,uwwPDischargeMeasured,uwwWasteWaterTreated,uwwMethodWasteWaterTreated,uwwRemarks,uwwDateClosing,uwwAccidents,uwwBadPerformance,uwwBODDischargeCalculated,uwwBODDischargeEstimated,uwwBODIncomingCalculated,uwwBODIncomingEstimated,uwwCODDischargeCalculated,uwwCODDischargeEstimated,uwwCODIncomingCalculated,uwwCODIncomingEstimated,uwwHistorie,uwwInformation,uwwNDischargeCalculated,uwwNDischargeEstimated,uwwNIncomingCalculated,uwwNIncomingEstimated,uwwPDischargeCalculated,uwwPDischargeEstimated,uwwPIncomingCalculated,uwwPIncomingEstimated,uwwOther,uwwTreatmentType,uwwTreatmentTypeRequired,uwwTreatmentMet,uwwPerformanceMet,uwwCompliance,repReportedPerdiod,uwwBeginLife,uwwEndLife
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b10,2018_uww_UKENAN_AW_TP000026,UKENAN_AW_TP000026,UK,BOURNE STW,1,,ISCON,UKF30,29784,29784,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.76608465,-0.35752875,POINT (-0.35752875 52.76608468659406),,,,,,,,,,,ncrease in domestic pe and trade,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0f,2018_uww_UKENNE_NU_TP000048,UKENNE_NU_TP000048,UK,HOUGHTON-LE-SPRING   STW,1,,ISCON,UKC23,51691,51691,1,1,0,1,0,0,0,0,1,,P,P,NR,NR,P,,,54.85098719,-1.50159844,POINT (-1.5015984440000003 54.850987224113034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0e,2018_uww_UKENNE_NU_TP000049,UKENNE_NU_TP000049,UK,SHERBURN STW,1,,ISCON,UKC14,5280,5323,1,1,0,0,0,0,0,0,0,HSAF,P,P,NR,NR,NR,,,54.77040974,-1.50942794,POINT (-1.509427937 54.77040977421714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0d,2018_uww_UKENNE_NU_TP000050,UKENNE_NU_TP000050,UK,STOKESLEY STW,1,,ISCON,UKE22,8431,10076,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.46247258,-1.19778792,POINT (-1.1977879150000001 54.46247261460931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0c,2018_uww_UKENTH_TWU_TP000112,UKENTH_TWU_TP000112,UK,"MILTON UNDER WYCHWOOD, MILTON U STW""",1,,ISCON,UKJ14,4102,4102,1,1,0,0,0,0,0,0,0,Lagoon,P,P,NR,NR,NR,,,51.86388182,-1.60336687,POINT (-1.603366867 51.86388185751758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0b,2018_uww_UKENTH_TWU_TP000113,UKENTH_TWU_TP000113,UK,LONDON (Mogden STW),1,,ISCON,UKI75,1980153,2013584,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.45971046,-0.34020129,POINT (-0.340201294 51.45971049789921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b0a,2018_uww_UKENTH_TWU_TP000114,UKENTH_TWU_TP000114,UK,"MORETON IN MARSH, MORETON IN MA STW""",1,,ISCON,UKK13,5009,5502,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.98604465,-1.68514525,POINT (-1.685145245 51.98604468739825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b09,2018_uww_UKENSO_SW_TP000079,UKENSO_SW_TP000079,UK,HEADCORN STW,1,,ISCON,UKJ45,2908,8028,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,51.16967794,0.59861065,POINT (0.5986106450000002 51.169677978160394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b08,2018_uww_UKENSO_SW_TP000080,UKENSO_SW_TP000080,UK,UCKFIELD STW,1,,ISCON,UKJ22,20767,22220,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,50.96676174,0.08623929,POINT (0.086239291 50.96676177833672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,0,0,NC,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b07,2018_uww_UKWAWA_WW_TP000114,UKWAWA_WW_TP000114,UK,LAVISTER STW STW,1,,ISCON,UKL23,46529,46529,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.11870393,-2.93367357,POINT (-2.9336735667174 53.11870396193126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b06,2018_uww_UKNI_TP00061,UKNI_TP00061,UK,Moy,1,,ISCON,UKN11,3179,3300,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,NR,,54.45,-6.683,POINT (-6.682999999999998 54.450000034625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,Secondary,Secondary,1,1,C,2018,2018-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b05,2018_uww_UKNI_TP00062,UKNI_TP00062,UK,Newcastle,1,,ISCON,UKN08,16227,20000,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,NR,,54.196,-5.883,POINT (-5.883 54.19600003494112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,More Stringent: Other,More Stringent,1,1,C,2018,2018-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b04,2018_uww_UKENAN_AW_TP000082,UKENAN_AW_TP000082,UK,DOWNHAM MARKET STW,1,,ISCON,UKH16,12418,12500,1,1,0,0,0,0,0,0,0,Tertiary Lagoon,P,P,NR,NR,NR,,,52.61192951,0.36845187,POINT (0.3684518729999999 52.61192954675869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b03,2018_uww_UKENAN_AW_TP000083,UKENAN_AW_TP000083,UK,DUNHOLME STW,1,,ISCON,UKF30,5752,6707,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.30435192,-0.4503447,POINT (-0.450344699 53.30435195599802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b02,2018_uww_UKENAN_AW_TP000084,UKENAN_AW_TP000084,UK,DUNSTABLE STW,1,,ISCON,UKH25,51697,53000,1,1,1,1,0,0,0,0,0,Tertiary Lagoons,P,P,NR,P,P,,,51.90577568,-0.54227001,POINT (-0.542270014 51.90577571747686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Nitrogen and Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b01,2018_uww_UKWAWA_WW_TP000115,UKWAWA_WW_TP000115,UK,DEE STW,1,,ISCON,UKL23,122194,142769,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.02715432,-2.94978081,POINT (-2.9497808140196 53.027154355314046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1b00,2018_uww_UKWAWA_WW_TP000116,UKWAWA_WW_TP000116,UK,ST ASAPH STW ST ASAPH STW,1,,ISCON,UKL13,4331,4536,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,53.26438098,-3.45140686,POINT (-3.4514068596118 53.26438101435138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1aff,2018_uww_UKENAN_AW_TP000027,UKENAN_AW_TP000027,UK,BOZEAT STW,1,,ISCON,UKF25,2116,2162,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.22449426,-0.68016461,POINT (-0.680164613 52.22449429716011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
